incident_state	date	transportation	serious_incident	latitude	longitude
CT	2011-11-29	H	0	41.7637111	-72.6850932
TX	2011-11-30	H	0	32.7667955	-96.5991593
MD	2011-12-01	H	0	39.6417629	-77.7199932
MD	2011-12-01	H	0	39.2903848	-76.6121893
CA	2011-12-02	R	0	37.9357576	-122.3477486
WI	2011-12-03	H	0	44.0247062	-88.5426136
CA	2011-12-04	H	0	34.0633443	-117.6508876
KY	2011-12-05	H	0	38.2526647	-85.7584557
IL	2011-12-05	H	0	41.8994744	-87.9403418
WA	2011-12-08	H	0	47.4739884	-122.2609558
CT	2011-12-09	H	0	41.7637111	-72.6850932
FL	2011-12-09	H	0	28.5383355	-81.3792365
IL	2011-12-09	H	0	42.3444664	-88.041746
FL	2011-12-10	H	0	26.640628	-81.8723084
CO	2011-12-11	H	0	39.9202178	-104.8660597
OH	2011-12-12	H	0	39.8814519	-83.0929644
IL	2011-12-13	H	0	40.1164204	-88.2433829
DE	2011-12-13	H	0	39.6620397	-75.5668166
OH	2011-12-14	H	0	41.556996	-83.627157
SC	2011-12-14	H	0	34.8526176	-82.3940104
TX	2011-12-15	H	0	32.7667955	-96.5991593
FL	2011-12-16	H	0	29.1871986	-82.1400923
CA	2011-12-16	H	0	32.715738	-117.1610838
MD	2011-12-18	H	0	39.6417629	-77.7199932
IA	2011-12-18	R	0	41.9778795	-91.6656232
TN	2011-12-19	H	0	35.0456297	-85.3096801
TX	2011-12-19	H	0	32.6492999	-96.7130521
TX	2011-12-20	H	0	32.8140177	-96.9488945
FL	2011-12-21	H	0	28.5383355	-81.3792365
PA	2011-12-21	H	0	40.6259316	-75.3704579
OH	2011-12-21	H	0	40.2339147	-81.3445012
TX	2011-12-22	H	0	29.7604267	-95.3698028
OH	2011-12-22	H	0	41.5628294	-83.6538244
TX	2011-12-28	H	0	29.4241219	-98.4936282
IL	2011-12-29	H	0	41.7641723	-87.7812524
MA	2011-12-29	H	0	42.2959267	-71.7128471
IL	2011-12-29	H	0	41.7641723	-87.7812524
GA	2011-12-29	H	0	33.8981579	-84.2832564
TX	2011-12-30	H	0	29.7604267	-95.3698028
NY	2011-12-30	H	0	43.1706253	-75.2915564
NC	2012-01-03	R	0	35.7506938	-80.3178305
OH	2012-01-04	H	0	39.9611755	-82.9987942
CA	2012-01-05	H	0	32.715738	-117.1610838
IL	2012-01-05	H	0	41.931696	-87.9889556
CO	2012-01-06	H	0	39.8083196	-104.9338675
IN	2012-01-06	R	1	41.5414297	-86.9005825
IL	2012-01-09	H	0	40.6128161	-89.4592609
IA	2012-01-09	R	0	41.9778795	-91.6656232
FL	2012-01-10	R	0	26.1224386	-80.1373174
IL	2012-01-12	H	0	41.931696	-87.9889556
FL	2012-01-13	H	0	30.3321838	-81.655651
CA	2012-01-13	R	0	34.0522342	-118.2436849
OR	2012-01-13	H	0	45.3840077	-122.7639851
TX	2012-01-16	H	0	32.7766642	-96.7969879
VA	2012-01-16	H	0	37.2934681	-80.0547626
TN	2012-01-17	H	0	36.1626638	-86.7816016
PA	2012-01-17	H	0	39.790371	-77.7277714
IL	2012-01-17	H	0	41.7880876	-87.810334
CA	2012-01-18	H	0	36.910231	-121.7568946
NC	2012-01-18	H	0	35.9131996	-79.0558445
IL	2012-01-19	H	0	41.7689207	-87.857835
CO	2012-01-19	H	0	39.9202178	-104.8660597
KY	2012-01-19	A	0	39.0167275	-84.6007773
FL	2012-01-20	H	0	30.3321838	-81.655651
WI	2012-01-20	H	0	44.811349	-91.4984941
TX	2012-01-21	H	1	32.735687	-97.1080656
OH	2012-01-24	H	0	41.6639383	-83.555212
TX	2012-01-24	H	0	32.7667955	-96.5991593
OR	2012-01-25	H	0	45.5230622	-122.6764816
CA	2012-01-25	H	0	34.0852868	-117.9608978
OH	2012-01-25	H	0	41.2397772	-81.6381785
CA	2012-01-25	H	0	33.5676842	-117.7256083
GA	2012-01-25	H	0	33.6418635	-84.3357992
TN	2012-01-25	R	0	35.0456297	-85.3096801
CA	2012-01-26	H	0	38.232417	-122.6366524
CT	2012-01-26	H	0	41.8737085	-72.2370229
AZ	2012-01-30	H	0	33.4483771	-112.0740373
CA	2012-02-01	H	0	38.5804609	-121.530234
OH	2012-02-01	H	0	39.1031182	-84.5120196
UT	2012-02-02	H	0	40.8485564	-111.9068824
FL	2012-02-02	H	0	25.8195424	-80.3553302
MA	2012-02-02	H	0	42.3709299	-71.1828321
FL	2012-02-02	H	0	26.2378597	-80.1247667
CA	2012-02-03	H	0	37.7249296	-122.1560768
CA	2012-02-03	H	0	32.715738	-117.1610838
WI	2012-02-03	H	0	44.811349	-91.4984941
NY	2012-02-04	H	0	41.5275938	-74.236816
TX	2012-02-04	H	0	32.6492999	-96.7130521
MI	2012-02-04	H	0	42.2917069	-85.5872286
MI	2012-02-06	H	0	42.9633599	-85.6680863
PA	2012-02-07	H	0	39.9525839	-75.1652215
MN	2012-02-07	H	0	45.0724642	-93.4557877
IA	2012-02-07	R	0	41.9778795	-91.6656232
IL	2012-02-08	H	0	41.931696	-87.9889556
NC	2012-02-09	H	0	36.1215259	-80.1511565
NJ	2012-02-09	H	0	40.7895453	-74.0565298
CO	2012-02-09	H	0	39.8083196	-104.9338675
NE	2012-02-09	H	1	40.6574889	-96.6612569
CA	2012-02-09	R	0	34.07029	-117.3958797
OH	2012-02-10	H	0	39.1031182	-84.5120196
NC	2012-02-10	H	0	35.2270869	-80.8431267
KY	2012-02-10	H	0	38.9431183	-84.544109
CA	2012-02-12	R	0	34.07029	-117.3958797
NE	2012-02-13	H	0	41.2523634	-95.9979883
MN	2012-02-15	H	0	45.0724642	-93.4557877
MN	2012-02-16	H	0	45.0724642	-93.4557877
FL	2012-02-16	H	0	30.3321838	-81.655651
IL	2012-02-21	H	0	41.7689207	-87.857835
CO	2012-02-21	R	0	39.7392358	-104.990251
PA	2012-02-21	H	0	39.9525839	-75.1652215
AZ	2012-02-22	H	0	33.4483771	-112.0740373
IL	2012-02-22	H	0	41.931696	-87.9889556
GA	2012-02-22	H	0	33.609725	-84.2873662
IL	2012-02-24	H	0	41.7689207	-87.857835
OH	2012-02-24	H	0	40.2924907	-83.5819659
VA	2012-02-26	R	0	37.5407246	-77.4360481
OR	2012-02-26	H	0	45.5230622	-122.6764816
CO	2012-02-27	H	0	39.9202178	-104.8660597
CA	2012-02-27	H	0	34.0197335	-117.9586754
IA	2012-02-27	H	0	42.4999942	-96.4003069
PA	2012-02-28	H	0	40.6259316	-75.3704579
CO	2012-02-29	H	0	39.9202178	-104.8660597
OH	2012-03-01	H	0	41.5628294	-83.6538244
IL	2012-03-01	H	0	40.1164204	-88.2433829
AZ	2012-03-01	H	0	33.4483771	-112.0740373
NY	2012-03-02	H	0	42.7477661	-73.760537
CA	2012-03-02	H	0	37.8043637	-122.2711137
NJ	2012-03-02	H	0	40.5164314	-74.3050475
IL	2012-03-03	H	0	41.7689207	-87.857835
IA	2012-03-05	H	0	41.6005448	-93.6091064
CA	2012-03-05	H	0	33.7877944	-117.8531119
PA	2012-03-05	H	0	40.0325817	-75.6274583
TX	2012-03-05	H	0	29.7604267	-95.3698028
CA	2012-03-06	H	0	34.0197335	-117.9586754
NC	2012-03-06	H	0	36.0726354	-79.7919754
IL	2012-03-06	H	0	41.931696	-87.9889556
NC	2012-03-06	H	0	35.9940329	-78.898619
KY	2012-03-06	H	0	38.9431183	-84.544109
CA	2012-03-07	R	0	34.07029	-117.3958797
TX	2012-03-08	A	0	32.7554883	-97.3307658
NY	2012-03-08	H	0	40.7003793	-73.5929056
CA	2012-03-08	R	0	34.07029	-117.3958797
CA	2012-03-08	R	0	34.07029	-117.3958797
IN	2012-03-08	H	0	41.5833688	-87.5000412
NY	2012-03-09	H	0	40.7003793	-73.5929056
AR	2012-03-09	H	0	34.769536	-92.2670941
NJ	2012-03-10	R	0	40.5106322	-74.6472522
FL	2012-03-12	H	0	25.8575963	-80.2781057
OH	2012-03-12	H	0	41.5628294	-83.6538244
PA	2012-03-12	H	0	40.1350928	-76.8596945
FL	2012-03-13	R	0	30.3321838	-81.655651
IL	2012-03-14	H	0	41.9125286	-88.1347927
TX	2012-03-14	H	0	26.3017374	-98.1633432
MO	2012-03-14	H	1	38.9794922	-90.9806954
CA	2012-03-14	H	0	34.274646	-119.2290316
NY	2012-03-14	R	0	42.8864468	-78.8783689
CO	2012-03-14	H	0	39.9202178	-104.8660597
CA	2012-03-15	H	0	33.8316745	-118.281693
CA	2012-03-15	H	0	34.0197335	-117.9586754
TX	2012-03-15	H	0	32.7667955	-96.5991593
IL	2012-03-16	H	0	41.8781136	-87.6297982
CA	2012-03-16	H	0	33.5676842	-117.7256083
CA	2012-03-16	H	0	34.0633443	-117.6508876
MS	2012-03-16	H	0	34.2576066	-88.7033859
CA	2012-03-16	H	0	34.0633443	-117.6508876
TX	2012-03-18	H	0	29.383845	-94.9027002
CO	2012-03-18	R	0	40.6255415	-103.207709
FL	2012-03-19	H	0	30.3321838	-81.655651
NJ	2012-03-19	H	0	40.7895453	-74.0565298
OH	2012-03-19	H	0	41.5628294	-83.6538244
TN	2012-03-20	H	0	35.0456297	-85.3096801
NJ	2012-03-20	H	0	40.5164314	-74.3050475
PA	2012-03-20	H	0	40.0325817	-75.6274583
KY	2012-03-20	H	0	36.9685219	-86.4808043
MD	2012-03-22	H	0	39.0992752	-76.8483061
CA	2012-03-22	H	0	34.0522342	-118.2436849
FL	2012-03-23	H	0	30.7541808	-86.5727995
FL	2012-03-23	H	0	30.3321838	-81.655651
MD	2012-03-23	H	0	39.2903848	-76.6121893
TX	2012-03-23	H	0	32.7554883	-97.3307658
NV	2012-03-25	R	0	39.5349112	-119.7526886
CA	2012-03-26	H	0	38.5815719	-121.4943996
MI	2012-03-27	H	0	42.1667072	-83.7816075
UT	2012-03-27	H	0	40.8485564	-111.9068824
TN	2012-03-27	H	0	36.1626638	-86.7816016
PA	2012-03-27	R	0	40.5186809	-78.3947359
AZ	2012-03-28	H	0	33.4483771	-112.0740373
CA	2012-03-28	H	0	34.0852868	-117.9608978
PA	2012-03-28	H	0	40.6259316	-75.3704579
PA	2012-03-29	H	0	40.1350928	-76.8596945
FL	2012-03-29	R	0	30.3321838	-81.655651
CA	2012-03-29	H	0	32.715738	-117.1610838
CO	2012-03-29	H	0	39.9202178	-104.8660597
MO	2012-03-30	H	0	38.7699175	-90.4667501
FL	2012-03-30	H	0	28.3861159	-80.7419984
TN	2012-03-31	H	0	36.1626638	-86.7816016
CA	2012-04-01	R	0	37.9357576	-122.3477486
MD	2012-04-02	H	0	39.2903848	-76.6121893
FL	2012-04-02	H	0	30.3321838	-81.655651
PA	2012-04-02	H	0	40.6259316	-75.3704579
CT	2012-04-02	H	0	41.1845415	-73.1331651
CT	2012-04-02	H	0	41.8737085	-72.2370229
CA	2012-04-03	H	0	34.0633443	-117.6508876
NC	2012-04-03	H	0	36.0726354	-79.7919754
PA	2012-04-04	H	0	40.1350928	-76.8596945
NM	2012-04-05	H	0	35.0853336	-106.6055534
NY	2012-04-06	H	0	41.5275938	-74.236816
AZ	2012-04-06	H	0	33.4255104	-111.9400054
OH	2012-04-06	H	0	41.556996	-83.627157
NC	2012-04-09	H	1	35.5950581	-82.5514869
OR	2012-04-09	H	0	45.5190089	-122.3298128
OH	2012-04-09	H	0	41.2397772	-81.6381785
OK	2012-04-10	H	0	36.1539816	-95.992775
IL	2012-04-10	H	0	40.1164204	-88.2433829
TX	2012-04-12	H	0	32.912624	-96.6388833
PA	2012-04-13	H	0	40.6259316	-75.3704579
TX	2012-04-13	H	0	32.7667955	-96.5991593
IA	2012-04-13	R	0	41.9778795	-91.6656232
CA	2012-04-14	R	0	37.9357576	-122.3477486
MO	2012-04-16	H	0	38.6270025	-90.1994042
IL	2012-04-16	H	0	41.8781136	-87.6297982
FL	2012-04-17	H	0	28.4583383	-81.3592364
KY	2012-04-17	H	0	38.0405837	-84.5037164
IL	2012-04-17	H	0	41.7689207	-87.857835
MD	2012-04-17	A	0	39.2903848	-76.6121893
CA	2012-04-18	H	0	34.0633443	-117.6508876
TX	2012-04-18	H	0	26.3017374	-98.1633432
CO	2012-04-18	H	0	39.8083196	-104.9338675
CA	2012-04-18	H	0	34.07029	-117.3958797
OH	2012-04-19	H	0	41.556996	-83.627157
TX	2012-04-19	H	0	32.8140177	-96.9488945
OR	2012-04-19	H	0	45.5230622	-122.6764816
KY	2012-04-19	H	0	38.9431183	-84.544109
CA	2012-04-20	H	0	34.0633443	-117.6508876
OH	2012-04-20	H	0	41.556996	-83.627157
TX	2012-04-21	R	0	31.0982344	-97.342782
UT	2012-04-23	H	0	40.7607793	-111.8910474
MA	2012-04-23	H	0	42.2959267	-71.7128471
IA	2012-04-23	R	0	41.9778795	-91.6656232
TX	2012-04-24	H	0	32.7965165	-96.5608242
TX	2012-04-24	H	0	33.6356618	-96.6088805
OH	2012-04-24	H	0	39.8814519	-83.0929644
OH	2012-04-25	H	0	41.556996	-83.627157
CA	2012-04-26	H	0	36.910231	-121.7568946
PA	2012-04-26	H	0	40.5060444	-80.1114327
CT	2012-04-26	H	0	41.8737085	-72.2370229
AL	2012-04-27	H	0	33.345078	-87.0140057
TX	2012-04-30	H	0	32.8140177	-96.9488945
CA	2012-04-30	H	0	34.07029	-117.3958797
CT	2012-04-30	H	0	41.1845415	-73.1331651
TX	2012-05-01	H	0	32.7766642	-96.7969879
AL	2012-05-01	H	0	33.6598257	-85.8316318
TX	2012-05-02	H	1	29.8202205	-94.3840777
FL	2012-05-02	R	0	30.3321838	-81.655651
MI	2012-05-03	H	0	42.1667072	-83.7816075
FL	2012-05-03	H	0	27.950575	-82.4571776
MD	2012-05-04	H	0	39.3794196	-76.4599043
CA	2012-05-04	R	0	34.07029	-117.3958797
NC	2012-05-04	H	0	36.0726354	-79.7919754
IL	2012-05-07	H	0	41.7689207	-87.857835
FL	2012-05-08	H	0	28.5383355	-81.3792365
PA	2012-05-08	H	0	40.1350928	-76.8596945
WA	2012-05-08	H	0	47.7031541	-122.2070689
KY	2012-05-08	H	0	38.2526647	-85.7584557
NY	2012-05-08	H	0	40.7003793	-73.5929056
NY	2012-05-08	H	0	40.7003793	-73.5929056
CA	2012-05-08	R	0	34.07029	-117.3958797
CA	2012-05-08	R	0	34.07029	-117.3958797
TN	2012-05-09	H	0	35.9787718	-84.1329595
TN	2012-05-09	H	0	36.1626638	-86.7816016
CA	2012-05-09	R	0	34.07029	-117.3958797
CA	2012-05-10	H	0	37.7249296	-122.1560768
FL	2012-05-10	H	0	30.3321838	-81.655651
PA	2012-05-10	H	0	40.6259316	-75.3704579
OH	2012-05-11	H	0	41.2847734	-83.8443835
AL	2012-05-11	R	0	32.3668052	-86.2999689
OH	2012-05-11	R	0	41.2736647	-82.8415763
NH	2012-05-14	H	0	42.8651298	-71.3739272
PA	2012-05-14	H	0	40.1012856	-75.3835525
IL	2012-05-14	H	0	41.7689207	-87.857835
GA	2012-05-14	H	0	33.609725	-84.2873662
MI	2012-05-14	H	0	42.2917069	-85.5872286
CA	2012-05-15	H	0	34.0633443	-117.6508876
TX	2012-05-15	H	0	32.8140177	-96.9488945
PA	2012-05-16	H	0	40.1350928	-76.8596945
IL	2012-05-16	R	0	41.6333678	-87.6331021
TN	2012-05-16	R	0	36.1626638	-86.7816016
AZ	2012-05-16	H	0	33.4483771	-112.0740373
GA	2012-05-17	H	0	33.8981579	-84.2832564
PA	2012-05-17	H	0	40.6259316	-75.3704579
NY	2012-05-17	H	0	40.7003793	-73.5929056
NC	2012-05-18	R	0	35.7506938	-80.3178305
KY	2012-05-20	A	0	39.0167275	-84.6007773
NY	2012-05-21	H	0	42.6525793	-73.7562317
NY	2012-05-21	H	0	40.7003793	-73.5929056
IL	2012-05-22	H	0	41.7689207	-87.857835
GA	2012-05-23	H	0	33.7489954	-84.3879824
WA	2012-05-23	H	0	47.3073228	-122.2284532
TX	2012-05-23	H	0	32.3512601	-95.3010624
IL	2012-05-23	H	0	41.931696	-87.9889556
CA	2012-05-24	H	0	37.3382082	-121.8863286
PA	2012-05-25	H	0	40.6259316	-75.3704579
MD	2012-05-26	H	0	39.6417629	-77.7199932
IL	2012-05-28	R	0	41.6333678	-87.6331021
CO	2012-05-28	R	0	39.7392358	-104.990251
NE	2012-05-29	R	0	41.004443	-96.1600132
OH	2012-05-30	H	0	39.8814519	-83.0929644
TN	2012-05-30	R	0	36.1626638	-86.7816016
OH	2012-05-30	R	0	41.49932	-81.6943605
AZ	2012-05-31	H	0	33.4483771	-112.0740373
IN	2012-06-01	R	1	38.3386591	-87.3450132
OR	2012-06-01	H	0	45.5190089	-122.3298128
NY	2012-06-04	H	0	42.7477661	-73.760537
NJ	2012-06-04	H	0	39.8665025	-75.0282253
TX	2012-06-05	H	0	29.7604267	-95.3698028
AZ	2012-06-05	H	0	33.4483771	-112.0740373
IN	2012-06-06	H	0	39.768403	-86.158068
MA	2012-06-06	H	0	42.5998139	-71.3672838
SC	2012-06-06	H	0	33.9934867	-81.0739825
WA	2012-06-06	R	0	48.4756621	-122.3254375
CA	2012-06-06	H	0	33.5676842	-117.7256083
KY	2012-06-07	H	0	37.0920222	-84.6041084
CT	2012-06-08	H	0	41.0534302	-73.5387341
NJ	2012-06-08	H	0	40.8625996	-74.0479182
GA	2012-06-09	H	0	33.6418635	-84.3357992
OH	2012-06-12	H	1	39.2681136	-84.4132746
OH	2012-06-13	H	1	39.7589478	-84.1916069
PA	2012-06-13	H	0	40.0186921	-78.5039069
GA	2012-06-13	H	0	33.8981579	-84.2832564
NE	2012-06-13	R	0	41.1402759	-100.7601454
KY	2012-06-14	H	0	38.9431183	-84.544109
TX	2012-06-14	H	0	32.4487364	-99.7331439
OH	2012-06-14	H	0	39.9611755	-82.9987942
NE	2012-06-14	R	0	41.1402759	-100.7601454
NE	2012-06-14	R	0	41.1402759	-100.7601454
IN	2012-06-15	H	0	39.7042123	-86.3994387
PA	2012-06-15	H	0	40.6259316	-75.3704579
MN	2012-06-16	H	0	45.0696886	-92.9516037
OK	2012-06-18	H	0	35.9987007	-96.1141664
PA	2012-06-19	H	0	40.1350928	-76.8596945
NJ	2012-06-19	H	0	40.8403778	-74.0906974
NY	2012-06-19	H	0	42.8864468	-78.8783689
CO	2012-06-19	H	1	39.8083196	-104.9338675
CO	2012-06-19	H	1	39.8083196	-104.9338675
KS	2012-06-20	H	0	38.9536174	-94.7335709
PA	2012-06-20	H	0	40.6259316	-75.3704579
AL	2012-06-21	H	0	33.5206608	-86.80249
NY	2012-06-21	H	0	40.7127837	-74.0059413
OH	2012-06-21	H	0	39.9611755	-82.9987942
MN	2012-06-22	H	0	44.977753	-93.2650108
TX	2012-06-22	H	0	32.7766642	-96.7969879
MN	2012-06-22	H	0	44.977753	-93.2650108
MD	2012-06-23	H	0	39.6417629	-77.7199932
NY	2012-06-23	H	0	43.0653446	-76.0785332
VA	2012-06-25	H	0	37.5407246	-77.4360481
MN	2012-06-25	R	1	44.2319444	-95.6227778
VA	2012-06-25	R	0	37.2709704	-79.9414266
CA	2012-06-25	H	0	33.8352932	-117.9145036
CA	2012-06-25	H	0	33.8352932	-117.9145036
CO	2012-06-26	H	0	39.8083196	-104.9338675
AK	2012-06-26	W	0	61.2180556	-149.9002778
AK	2012-06-26	W	0	61.2180556	-149.9002778
NY	2012-06-27	R	0	42.5319998	-73.7985008
NC	2012-06-28	H	0	34.2257255	-77.9447102
IL	2012-06-28	H	0	41.7689207	-87.857835
IL	2012-06-28	H	0	41.7689207	-87.857835
WI	2012-06-29	H	0	43.0430678	-88.078978
IL	2012-06-29	H	0	41.931696	-87.9889556
IL	2012-06-30	H	0	41.7689207	-87.857835
CA	2012-07-02	H	0	33.8352932	-117.9145036
CA	2012-07-03	R	0	34.8957957	-117.0172826
UT	2012-07-05	H	0	40.7607793	-111.8910474
TN	2012-07-05	A	0	35.1495343	-90.0489801
TN	2012-07-05	A	1	35.1495343	-90.0489801
KY	2012-07-06	A	0	38.2526647	-85.7584557
CA	2012-07-06	H	0	34.9530337	-120.4357191
WV	2012-07-06	H	0	39.2864787	-80.2561981
NJ	2012-07-06	R	0	40.5653823	-74.2604236
IL	2012-07-06	H	0	41.7689207	-87.857835
KY	2012-07-06	H	0	37.0833893	-88.6000478
MN	2012-07-06	R	0	43.6210985	-95.5941436
WA	2012-07-09	H	0	47.3073228	-122.2284532
IL	2012-07-10	H	0	39.8403147	-88.9548001
GA	2012-07-10	H	0	33.6418635	-84.3357992
UT	2012-07-10	H	0	40.8485564	-111.9068824
MD	2012-07-10	H	0	39.0992752	-76.8483061
FL	2012-07-10	H	0	30.3321838	-81.655651
TX	2012-07-11	H	0	32.6492999	-96.7130521
TX	2012-07-11	H	0	32.6492999	-96.7130521
OH	2012-07-11	R	1	39.9611755	-82.9987942
CA	2012-07-12	A	0	37.6807661	-122.3999715
PA	2012-07-12	H	0	39.9525839	-75.1652215
PA	2012-07-13	H	0	40.2142565	-77.0085876
CO	2012-07-13	H	0	39.6477653	-104.9877597
NY	2012-07-16	R	0	42.5319998	-73.7985008
TX	2012-07-16	H	0	32.7667955	-96.5991593
TN	2012-07-17	H	0	36.1626638	-86.7816016
IL	2012-07-17	H	0	41.7689207	-87.857835
TN	2012-07-17	H	0	36.1626638	-86.7816016
GA	2012-07-18	H	0	33.952602	-84.5499327
TN	2012-07-19	H	0	36.1626638	-86.7816016
NJ	2012-07-20	H	0	40.5187154	-74.4120953
MA	2012-07-20	H	0	42.1945385	-71.8356271
FL	2012-07-20	H	0	30.3321838	-81.655651
NY	2012-07-21	H	0	43.0787435	-76.2131474
MD	2012-07-21	H	0	39.6417629	-77.7199932
TX	2012-07-21	H	0	32.8140177	-96.9488945
OH	2012-07-24	H	0	39.9611755	-82.9987942
TX	2012-07-25	H	0	32.7766642	-96.7969879
IL	2012-07-25	H	0	39.7817213	-89.6501481
CA	2012-07-25	H	0	34.0633443	-117.6508876
TX	2012-07-26	H	0	32.3512601	-95.3010624
AR	2012-07-26	H	0	34.7464809	-92.2895948
CO	2012-07-26	H	0	39.9202178	-104.8660597
MA	2012-07-26	H	0	42.5998139	-71.3672838
WA	2012-07-26	H	0	47.2392665	-122.3570664
CA	2012-07-27	H	0	35.2827524	-120.6596156
OR	2012-07-27	H	0	45.5190089	-122.3298128
OK	2012-07-28	H	0	35.9987007	-96.1141664
CA	2012-07-28	H	0	34.274646	-119.2290316
OH	2012-07-31	H	0	41.5628294	-83.6538244
VA	2012-07-31	H	0	38.9181671	-78.1944446
IL	2012-07-31	H	0	41.931696	-87.9889556
TX	2012-08-01	H	0	33.6356618	-96.6088805
IL	2012-08-04	H	0	41.931696	-87.9889556
MT	2012-08-05	R	1	46.4152828	-104.5177274
IL	2012-08-06	H	0	41.7689207	-87.857835
KS	2012-08-06	H	0	39.0228485	-94.7151865
NE	2012-08-06	H	0	40.8257625	-96.6851982
SC	2012-08-07	H	0	35.0717945	-81.6498195
NY	2012-08-07	H	0	42.8864468	-78.8783689
PA	2012-08-07	H	0	40.6259316	-75.3704579
PA	2012-08-08	H	0	40.1350928	-76.8596945
MA	2012-08-09	H	0	42.5998139	-71.3672838
FL	2012-08-09	H	0	27.950575	-82.4571776
TX	2012-08-09	H	0	32.912624	-96.6388833
IL	2012-08-09	H	0	41.7689207	-87.857835
IL	2012-08-09	H	0	41.931696	-87.9889556
NV	2012-08-11	R	0	36.1699412	-115.1398296
PA	2012-08-13	H	0	40.2192374	-79.6094849
PA	2012-08-13	H	0	40.6259316	-75.3704579
PA	2012-08-13	H	0	40.6259316	-75.3704579
MS	2012-08-14	R	0	31.3271189	-89.2903392
IL	2012-08-14	H	0	41.8781136	-87.6297982
PA	2012-08-14	H	0	40.6259316	-75.3704579
PA	2012-08-14	H	0	40.6259316	-75.3704579
CA	2012-08-15	H	0	33.5676842	-117.7256083
FL	2012-08-15	H	0	27.950575	-82.4571776
CA	2012-08-15	H	0	38.5815719	-121.4943996
MO	2012-08-15	H	0	37.0842271	-94.513281
PA	2012-08-15	H	0	40.6259316	-75.3704579
MS	2012-08-16	H	0	31.6940509	-89.1306124
AR	2012-08-16	H	0	35.6745227	-90.0998141
NY	2012-08-17	H	0	42.7477661	-73.760537
TN	2012-08-19	A	0	35.1495343	-90.0489801
OH	2012-08-20	H	0	39.9611755	-82.9987942
TX	2012-08-21	H	0	32.8140177	-96.9488945
PA	2012-08-21	H	0	40.6259316	-75.3704579
GA	2012-08-22	H	0	33.8981579	-84.2832564
TX	2012-08-22	H	0	29.7604267	-95.3698028
CA	2012-08-22	H	0	34.003903	-118.230073
OH	2012-08-22	H	0	39.1031182	-84.5120196
AK	2012-08-22	A	0	61.2180556	-149.9002778
FL	2012-08-23	H	0	30.3321838	-81.655651
GA	2012-08-23	H	0	33.8981579	-84.2832564
KS	2012-08-24	H	0	38.9536174	-94.7335709
CA	2012-08-25	H	0	37.654656	-122.4077498
OH	2012-08-25	H	0	41.5628294	-83.6538244
CA	2012-08-25	H	0	37.654656	-122.4077498
OR	2012-08-27	H	0	45.5230622	-122.6764816
MS	2012-08-28	H	0	34.9617604	-89.8295315
PA	2012-08-28	H	0	40.6259316	-75.3704579
TX	2012-08-28	R	0	32.8370727	-97.0819541
PA	2012-08-28	H	0	40.6259316	-75.3704579
PA	2012-08-28	H	0	40.6259316	-75.3704579
TN	2012-08-29	H	0	36.1626638	-86.7816016
CA	2012-08-29	H	0	34.0633443	-117.6508876
PA	2012-08-30	H	0	40.0325817	-75.6274583
MA	2012-08-30	H	0	42.5481714	-71.1724467
NC	2012-08-30	R	0	35.2270869	-80.8431267
PA	2012-08-31	H	0	40.0325817	-75.6274583
PA	2012-08-31	R	0	39.9960354	-75.1544325
NY	2012-09-04	H	0	41.5275938	-74.236816
IL	2012-09-04	H	0	41.931696	-87.9889556
VA	2012-09-04	R	0	38.8048355	-77.0469214
OK	2012-09-05	H	0	35.4675602	-97.5164276
TX	2012-09-05	H	0	33.5778631	-101.8551665
PA	2012-09-06	H	0	40.1784422	-75.1285061
AZ	2012-09-06	H	0	33.4483771	-112.0740373
CO	2012-09-06	H	0	39.9202178	-104.8660597
PA	2012-09-06	H	0	40.1784422	-75.1285061
AZ	2012-09-06	H	0	33.4483771	-112.0740373
UT	2012-09-07	H	0	40.7607793	-111.8910474
AZ	2012-09-07	H	0	32.2217429	-110.926479
IA	2012-09-07	R	0	41.9778795	-91.6656232
KY	2012-09-08	H	0	38.9431183	-84.544109
OH	2012-09-10	H	0	39.1031182	-84.5120196
WA	2012-09-10	R	0	47.6062095	-122.3320708
CA	2012-09-10	A	0	34.0633443	-117.6508876
MO	2012-09-11	R	0	39.0997265	-94.5785667
OH	2012-09-11	H	0	41.1564463	-80.569239
IL	2012-09-11	H	0	41.7689207	-87.857835
MD	2012-09-11	H	0	39.6417629	-77.7199932
IL	2012-09-11	H	0	41.7689207	-87.857835
IL	2012-09-12	H	0	41.931696	-87.9889556
IL	2012-09-12	H	0	41.7689207	-87.857835
KS	2012-09-12	H	0	38.9536174	-94.7335709
CO	2012-09-12	H	0	39.9202178	-104.8660597
MN	2012-09-12	H	0	44.8041322	-93.1668858
PA	2012-09-13	H	0	40.1350928	-76.8596945
LA	2012-09-13	H	0	29.9510658	-90.0715323
PA	2012-09-13	H	0	40.1350928	-76.8596945
CA	2012-09-13	H	0	38.5804609	-121.530234
VA	2012-09-13	H	0	37.1056784	-80.6853433
TN	2012-09-13	H	0	35.8197917	-88.9158953
OH	2012-09-13	H	0	39.9611755	-82.9987942
OH	2012-09-13	H	0	39.1031182	-84.5120196
TN	2012-09-14	H	0	36.1626638	-86.7816016
IL	2012-09-14	H	0	41.7689207	-87.857835
TX	2012-09-14	H	0	32.7667955	-96.5991593
AL	2012-09-14	H	0	33.5206608	-86.80249
